season,week,team_name,grades_kick_return,grades_punt_return,grades_return,kickoff_attempts,kickoff_fair_catches,kickoff_muffed_returns,kickoff_touchdowns,kickoff_yards,kickoff_ypa,punt_attempts,punt_fair_catches,punt_muffed_returns,punt_touchdowns,punt_yards,punt_ypa,team_name_games,opponent,over_under_line,weather_detail,weather_temperature,weather_wind_mph,spread_team,is_favorite,fantasy_points
2013,6,JAX,,61.1,60.9,0,0,0,0,0,,2,0,0,0,2,1.0,JAX,DEN,52.0,,59.0,7.0,26.5,0,0
2013,6,KC,,62.7,62.0,0,0,0,0,0,,6,0,0,0,27,4.5,KC,OAK,41.5,,70.0,7.0,-7.5,1,0
2013,6,MIN,,60.3,60.3,0,0,0,0,0,,0,2,0,0,0,,MIN,CAR,44.5,DOME,72.0,0.0,-2.5,1,0
2013,6,NE,58.0,40.6,51.4,2,0,0,0,51,25.5,3,2,0,0,20,6.7,NE,NO,50.0,,59.0,7.0,-2.5,1,0
2013,6,NO,58.95,61.6,59.6,3,0,0,0,53,16.25,3,1,0,0,20,6.7,NO,NE,50.0,,59.0,7.0,2.5,0,0
2013,6,NYG,71.4,60.3,66.44999999999999,3,0,0,0,72,18.0,0,3,0,0,0,,NYG,CHI,48.0,,63.0,6.0,8.5,0,0
2013,6,NYJ,58.4,62.7,60.1,3,0,0,0,71,21.5,4,0,0,0,45,11.3,NYJ,PIT,41.0,,65.0,10.0,1.5,0,0
2013,6,OAK,58.4,55.9,57.5,2,0,0,0,18,9.0,3,0,0,0,34,4.0,OAK,KC,41.5,,70.0,7.0,7.5,0,0
2013,6,PHI,54.5,61.2,55.8,2,0,0,0,45,22.5,2,1,0,0,15,7.5,PHI,TB,44.0,,84.0,4.0,-3.0,1,0
2013,6,PIT,59.0,62.1,60.25,2,0,0,0,28,14.0,2,2,0,0,11,5.5,PIT,NYJ,41.0,,65.0,10.0,-1.5,1,0
2013,6,SD,59.0,60.2,59.76666666666666,1,0,0,0,24,24.0,0,3,0,0,0,,LAC,IND,50.5,,69.0,3.0,-0.0,0,0
2013,6,SEA,63.5,62.6,62.9,3,0,0,0,95,31.7,2,1,0,0,15,7.5,SEA,TEN,41.5,,57.0,4.0,-11.5,1,0
2013,6,SF,81.4,61.6,80.4,5,0,0,0,87,10.9,1,4,0,0,7,7.0,SF,ARI,41.0,,67.0,5.0,-10.5,1,0
2013,6,SL,63.7,60.1,64.1,4,0,0,0,64,13.35,0,0,0,0,0,,LAR,HOU,42.5,DOME (Open Roof),76.0,5.0,9.0,0,0
2013,6,TB,60.7,62.0,61.5,2,0,0,0,54,27.0,2,1,0,0,45,22.5,TB,PHI,44.0,,84.0,4.0,3.0,0,0
2013,6,TEN,66.3,60.3,66.5,4,0,0,0,121,30.3,0,1,0,0,0,,TEN,SEA,41.5,,57.0,4.0,11.5,0,0
2013,6,WAS,57.7,63.3,60.2,2,0,0,0,29,14.5,5,0,0,0,17,2.15,WAS,DAL,51.5,DOME,72.0,0.0,5.5,0,0
2013,7,ARZ,57.7,60.05,59.5,3,0,0,0,58,17.75,0,2,0,0,0,,ARI,SEA,41.5,DOME,72.0,0.0,4.5,0,0
2013,7,ATL,59.0,37.0,50.4,2,0,0,0,21,10.5,1,1,0,0,0,0.0,ATL,TB,43.0,DOME,72.0,0.0,-6.5,1,0
2013,7,BLT,62.5,60.0,62.7,4,0,0,0,81,13.5,1,0,0,0,12,12.0,BAL,PIT,41.0,,57.0,7.0,2.5,0,0
2013,7,BUF,58.8,62.1,60.15000000000001,2,0,0,0,49,24.5,2,2,0,0,14,7.0,BUF,MIA,44.5,,87.0,5.0,6.5,0,0
2013,7,CAR,66.7,60.9,66.9,2,0,0,0,54,27.0,1,0,0,0,-1,-1.0,CAR,LAR,42.0,,68.0,4.0,-7.0,1,0
2013,7,CHI,59.9,69.7,63.05,7,0,0,0,84,11.25,3,1,0,1,85,28.3,CHI,WAS,48.0,,62.0,8.0,-1.0,1,6
2013,7,CIN,58.1,60.40000000000001,59.45,2,0,0,0,21,10.5,2,1,0,0,8,4.0,CIN,DET,46.0,DOME,72.0,0.0,1.5,0,0
2013,7,CLV,70.94999999999997,60.3,71.66666666666667,4,0,0,0,189,60.15,1,1,0,0,0,0.0,CLE,GB,45.0,,46.0,8.0,9.5,0,0
2013,7,DAL,62.9,63.0,64.8,2,0,0,0,49,24.5,5,2,0,0,23,4.6,DAL,PHI,55.0,,62.0,13.0,2.5,0,0
2013,7,DEN,69.8,39.8,55.1,5,0,0,0,123,24.6,4,2,0,0,16,4.0,DEN,IND,55.5,DOME,72.0,0.0,-6.0,1,0
2013,7,DET,62.1,61.2,62.7,1,0,0,0,35,35.0,2,1,0,0,1,0.5,DET,CIN,46.0,DOME,72.0,0.0,-1.5,1,0
2013,7,GB,61.25,44.2,54.95,2,0,0,0,45,22.5,1,1,0,0,18,18.0,GB,CLE,45.0,,46.0,8.0,-9.5,1,0
2013,7,HST,58.5,60.9,59.2,1,0,0,0,22,22.0,1,1,0,0,6,6.0,HOU,KC,39.0,,70.0,15.0,6.0,0,0
2013,7,IND,63.36666666666667,62.4,64.33333333333333,6,0,0,0,104,12.433333333333332,3,3,0,0,35,11.7,IND,DEN,55.5,DOME,72.0,0.0,6.0,0,0
2013,7,JAX,66.2,60.7,63.7,2,0,0,0,62,31.0,1,1,0,0,0,0.0,JAX,LAC,44.5,,77.0,7.0,7.0,0,0
2013,7,KC,72.0,63.2,67.9,4,0,0,0,123,30.8,4,0,0,0,56,14.0,KC,HOU,39.0,,70.0,15.0,-6.0,1,0
2013,7,MIA,71.4,62.7,70.9,2,0,0,0,59,29.5,4,1,0,0,11,2.8,MIA,BUF,44.5,,87.0,5.0,-6.5,1,0
2013,7,MIN,83.0,68.7,76.0,3,0,0,0,90,30.0,4,2,0,1,119,29.8,MIN,NYG,47.0,,57.0,7.0,3.5,0,6
2013,7,NE,58.3,91.5,72.2,4,0,0,0,96,24.0,3,1,0,0,58,19.3,NE,NYJ,43.0,,65.0,12.0,-3.0,1,0
2013,7,NYG,59.7,40.1,52.15000000000001,2,0,0,0,25,12.5,3,0,0,0,25,8.3,NYG,MIN,47.0,,57.0,7.0,-3.5,1,0
2013,7,NYJ,57.7,63.0,60.1,1,0,0,0,17,17.0,3,1,0,0,44,14.7,NYJ,NE,43.0,,65.0,12.0,3.0,0,0
2013,7,PHI,58.5,60.6,59.8,1,0,0,0,23,23.0,1,6,0,0,5,5.0,PHI,DAL,55.0,,62.0,13.0,-2.5,1,0
2013,7,PIT,67.0,68.9,67.53333333333333,4,0,0,0,97,24.25,1,1,0,0,18,18.0,PIT,BAL,41.0,,57.0,7.0,-2.5,1,0
2013,7,SD,59.0,60.7,59.75,1,0,0,0,18,18.0,1,0,0,0,11,11.0,LAC,JAX,44.5,,77.0,7.0,-7.0,1,0
2013,7,SEA,58.0,87.6,69.85,2,0,0,0,18,9.0,3,0,0,0,21,3.75,SEA,ARI,41.5,DOME,72.0,0.0,-4.5,1,0
2013,7,SF,58.5,62.7,60.6,2,0,0,0,21,10.5,2,3,0,0,0,0.0,SF,TEN,40.5,,68.0,4.0,-3.0,1,0
2013,7,SL,64.6,62.5,65.8,3,0,0,0,73,24.3,2,0,0,0,26,13.0,LAR,CAR,42.0,,68.0,4.0,7.0,0,0
2013,7,TB,61.8,62.9,63.4,2,0,0,0,56,28.0,3,1,0,0,27,9.0,TB,ATL,43.0,DOME,72.0,0.0,6.5,0,0
2013,7,TEN,71.3,32.2,53.2,4,0,0,0,73,18.3,1,2,0,0,-1,-1.0,TEN,SF,40.5,,68.0,4.0,3.0,0,0
2013,7,WAS,42.5,60.3,42.7,3,0,0,0,53,17.7,0,1,0,0,0,,WAS,CHI,48.0,,62.0,8.0,1.0,0,0
2013,8,ARZ,60.0,53.8,54.7,0,0,0,0,0,,2,1,0,0,-4,-2.0,ARI,ATL,46.5,DOME,72.0,0.0,-3.0,1,0
2013,8,ATL,58.0,62.6,59.95,2,0,0,0,54,27.0,2,0,0,0,27,13.5,ATL,ARI,46.5,DOME,72.0,0.0,3.0,0,0
2013,8,BUF,,44.2,47.3,0,0,0,0,0,,1,2,0,0,2,2.0,BUF,NO,48.0,DOME,72.0,0.0,10.5,0,0
2013,8,CAR,62.8,61.3,63.3,2,0,0,0,44,22.0,2,3,0,0,7,3.5,CAR,TB,38.5,,70.0,5.0,-6.5,1,0
2013,8,CIN,76.7,57.85,66.05000000000001,4,0,0,0,133,33.3,4,1,0,0,20,3.65,CIN,NYJ,41.5,,57.0,3.0,-4.5,1,0
2013,8,CLV,63.05,58.25,61.20000000000001,3,0,0,0,76,23.0,4,1,0,0,19,4.75,CLE,KC,39.0,,61.0,9.0,7.0,0,0
2013,8,DAL,91.3,61.9,90.5,5,0,0,0,126,20.65,2,0,0,0,25,12.5,DAL,DET,50.5,DOME,72.0,0.0,3.0,0,0
2013,8,DEN,62.5,61.8,63.4,1,0,0,0,30,30.0,1,1,0,0,10,10.0,DEN,WAS,58.0,,69.0,8.0,-11.0,1,0
2013,8,DET,61.7,60.55,61.35,4,0,0,0,44,11.0,1,4,0,0,4,4.0,DET,DAL,50.5,DOME,72.0,0.0,-3.0,1,0
2013,8,GB,61.0,70.3,64.85,3,0,0,0,34,8.5,2,0,0,1,93,46.5,GB,MIN,47.0,DOME,72.0,0.0,-7.5,1,6
2013,8,JAX,59.7,60.1,59.8,7,0,0,0,136,20.1,1,0,0,0,16,16.0,JAX,SF,40.0,,73.0,13.0,14.5,0,0
2013,8,KC,63.0,64.3,63.3,3,0,0,0,52,17.3,5,0,0,0,38,7.6,KC,CLE,39.0,,61.0,9.0,-7.0,1,0
2013,8,MIA,62.0,61.7,62.8,3,0,0,0,52,17.3,3,2,0,0,28,9.3,MIA,NE,45.0,,53.0,14.0,5.5,0,0
2013,8,MIN,91.5,,91.6,6,0,0,1,247,32.3,0,0,0,0,0,,MIN,GB,47.0,DOME,72.0,0.0,7.5,0,6
2013,8,NE,72.9,62.9,68.25,2,0,0,0,46,23.0,3,1,0,0,13,4.3,NE,MIA,45.0,,53.0,14.0,-5.5,1,0
2013,8,NO,62.8,60.7,63.2,2,0,0,0,51,25.5,1,2,0,0,0,0.0,NO,BUF,48.0,DOME,72.0,0.0,-10.5,1,0
2013,8,NYG,,62.0,61.6,1,0,0,0,4,4.0,2,1,0,0,9,4.5,NYG,PHI,49.5,,58.0,13.0,5.5,0,0
2013,8,NYJ,73.1,61.8,73.7,6,0,0,0,139,16.7,2,0,0,0,10,5.0,NYJ,CIN,41.5,,57.0,3.0,4.5,0,0
2013,8,OAK,59.75,31.9,48.95,4,0,0,0,46,7.65,1,0,0,0,14,14.0,OAK,PIT,40.5,,59.0,17.0,2.5,0,0
2013,8,PHI,61.8,61.1,62.7,2,0,0,0,56,28.0,1,0,0,0,16,16.0,PHI,NYG,49.5,,58.0,13.0,-5.5,1,0
2013,8,PIT,,69.3,67.1,2,0,0,0,25,12.5,4,2,0,0,47,11.8,PIT,OAK,40.5,,59.0,17.0,-2.5,1,0
2013,8,SEA,,54.4,55.6,0,0,0,0,0,,2,0,0,0,9,4.5,SEA,LAR,43.5,DOME,72.0,0.0,-13.0,1,0
2013,8,SF,51.8,31.0,44.90000000000001,3,0,0,0,73,30.0,1,1,0,0,4,4.0,SF,JAX,40.0,,73.0,13.0,-14.5,1,0
2013,8,SL,63.5,61.9,63.9,3,0,0,0,79,26.3,4,2,0,0,7,1.15,LAR,SEA,43.5,DOME,72.0,0.0,13.0,0,0
2013,8,TB,59.15,32.2,50.3,3,0,0,0,65,22.5,2,1,0,0,6,3.0,TB,CAR,38.5,,70.0,5.0,6.5,0,0
2013,8,WAS,56.7,86.9,74.3,0,0,0,0,0,,2,0,0,0,36,18.0,WAS,DEN,58.0,,69.0,8.0,11.0,0,0
2013,9,ATL,61.3,61.4,61.3,2,0,0,0,59,29.5,1,1,0,0,16,16.0,ATL,CAR,47.0,,62.0,12.0,8.0,0,0
2013,9,BLT,62.3,43.3,54.8,2,0,0,0,45,22.5,4,2,0,0,71,17.8,BAL,CLE,42.0,,46.0,9.0,-1.0,1,0
2013,9,BUF,59.05,92.0,72.3,1,0,0,0,24,24.0,3,1,0,0,27,9.0,BUF,KC,41.0,,38.0,7.0,4.5,0,0
2013,9,CAR,58.8,61.6,59.9,0,0,0,0,0,,1,4,0,0,24,24.0,CAR,ATL,47.0,,62.0,12.0,-8.0,1,0
2013,9,CHI,62.6,69.2,68.0,4,0,0,0,90,22.5,1,2,0,0,23,23.0,CHI,GB,50.5,,49.0,6.0,9.5,0,0
2013,9,CIN,62.3,64.3,64.6,3,0,0,0,45,11.25,6,0,0,0,49,8.2,CIN,MIA,42.0,,79.0,8.0,-3.0,1,0
2013,9,CLV,58.5,61.1,60.06666666666666,2,0,0,0,27,13.5,2,2,0,0,14,7.0,CLE,BAL,42.0,,46.0,9.0,1.0,0,0
2013,9,DAL,58.4,60.7,59.0,2,0,0,0,60,30.0,1,2,0,0,5,5.0,DAL,MIN,50.5,DOME,72.0,0.0,-8.5,1,0
2013,9,GB,62.3,62.0,63.2,3,0,0,0,62,18.5,2,2,0,0,12,6.0,GB,CHI,50.5,,49.0,6.0,-9.5,1,0
2013,9,HST,53.25,62.7,55.0,5,0,0,0,104,20.9,2,1,0,0,15,7.5,HOU,IND,44.0,DOME (Open Roof),60.0,8.0,1.0,0,0
2013,9,IND,66.4,61.5,64.15,5,0,0,0,96,19.2,1,2,0,0,34,34.0,IND,HOU,44.0,DOME (Open Roof),60.0,8.0,-1.0,1,0
2013,9,KC,62.35,60.7,61.86666666666667,4,0,0,0,84,22.0,1,1,0,0,0,0.0,KC,BUF,41.0,,38.0,7.0,-4.5,1,0
2013,9,MIA,62.0,60.5,62.2,3,0,0,0,79,26.3,0,3,0,0,0,,MIA,CIN,42.0,,79.0,8.0,3.0,0,0
2013,9,MIN,66.7,70.2,67.65,5,0,0,0,125,18.33333333333333,2,3,0,0,35,17.5,MIN,DAL,50.5,DOME,72.0,0.0,8.5,0,0
2013,9,NE,63.1,86.9,69.53333333333333,5,0,0,0,89,13.666666666666664,2,1,0,0,43,21.5,NE,PIT,43.0,,44.0,6.0,-5.5,1,0
2013,9,NO,58.3,60.7,59.3,3,0,0,0,61,20.3,0,3,0,0,0,,NO,NYJ,46.0,,53.0,8.0,-5.5,1,0
2013,9,NYJ,75.6,60.1,76.1,5,0,0,0,134,26.8,0,0,0,0,0,,NYJ,NO,46.0,,53.0,8.0,5.5,0,0
2013,9,OAK,57.5,60.7,58.33333333333334,5,0,0,0,63,15.4,0,3,0,0,0,,OAK,PHI,45.5,,62.0,6.0,-1.0,1,0
2013,9,PHI,62.3,85.5,71.05,4,0,0,0,64,13.0,3,1,0,0,39,13.0,PHI,OAK,45.5,,62.0,6.0,1.0,0,0
2013,9,PIT,59.53333333333333,61.1,59.875,6,0,0,0,129,20.666666666666668,1,0,0,0,24,24.0,PIT,NE,43.0,,44.0,6.0,5.5,0,0
2013,9,SD,62.8,60.3,61.7,5,0,0,0,114,22.8,0,1,0,0,0,,LAC,WAS,48.5,,57.0,20.0,-0.0,0,0
2013,9,SEA,46.1,91.8,66.0,3,0,0,0,56,18.7,3,0,0,0,92,30.7,SEA,TB,40.5,,52.0,4.0,-14.5,1,0
2013,9,SL,58.1,55.2,55.2,1,0,0,0,25,25.0,3,1,0,0,33,11.0,LAR,TEN,40.5,DOME,72.0,0.0,3.0,0,0
2013,9,TB,61.8,59.2,59.6,2,1,0,0,43,21.5,1,1,0,0,0,0.0,TB,SEA,40.5,,52.0,4.0,14.5,0,0
2013,9,TEN,72.9,61.3,72.2,3,0,0,0,85,27.75,2,1,0,0,8,4.0,TEN,LAR,40.5,DOME,72.0,0.0,-3.0,1,0
2013,9,WAS,61.1,61.5,61.5,5,0,0,0,102,20.0,1,0,0,0,6,6.0,WAS,LAC,48.5,,57.0,20.0,-0.0,0,0
2013,10,ARZ,62.3,63.8,62.7,2,0,0,0,38,19.0,6,0,0,0,74,12.3,ARI,HOU,42.0,DOME,72.0,0.0,-3.5,1,0
2013,10,ATL,57.7,60.1,58.75,3,0,0,0,64,21.3,0,1,0,0,0,,ATL,SEA,47.0,DOME,72.0,0.0,3.0,0,0
2013,10,BLT,59.2,63.0,60.7,2,0,0,0,41,20.5,3,0,0,0,17,5.7,BAL,CIN,43.5,,62.0,17.0,-2.0,1,0
2013,10,BUF,57.7,55.6,57.05,1,0,0,0,18,18.0,4,0,0,0,13,3.3,BUF,PIT,43.0,,46.0,21.0,2.5,0,0
2013,10,CAR,58.8,69.0,65.5,2,0,0,0,42,21.0,5,1,0,0,65,7.233333333333332,CAR,SF,42.5,,62.0,6.0,5.5,0,0
2013,10,CHI,63.1,60.9,63.5,4,0,0,0,114,28.5,1,3,0,0,16,16.0,CHI,DET,52.0,,47.0,6.0,1.5,0,0
2013,10,CIN,58.4,62.3,61.05,2,0,0,0,50,25.0,6,1,0,0,62,12.2,CIN,BAL,43.5,,62.0,17.0,2.0,0,0
2013,10,DAL,73.1,60.0,74.1,6,0,0,0,132,17.6,0,0,0,0,0,,DAL,NO,53.5,DOME,72.0,0.0,5.5,0,0
2013,10,DEN,58.9,54.3,55.6,4,0,0,0,103,25.8,2,3,0,0,6,3.0,DEN,LAC,57.0,,78.0,6.0,-7.0,1,0
2013,10,DET,62.5,60.6,62.6,4,0,0,0,71,11.85,0,4,0,0,0,,DET,CHI,52.0,,47.0,6.0,-1.5,1,0
2013,10,GB,62.3,60.5,62.7,5,0,0,0,69,13.8,1,0,0,0,2,2.0,GB,PHI,47.0,,46.0,9.0,1.0,0,0
2013,10,HST,62.2,62.2,62.05,5,0,0,0,118,21.15,2,1,0,0,12,6.0,HOU,ARI,42.0,DOME,72.0,0.0,3.5,0,0
2013,10,IND,55.5,64.95,60.9,7,0,0,0,60,10.4,3,2,0,0,25,8.3,IND,LAR,43.0,DOME,72.0,0.0,-7.0,1,0
2013,10,JAX,63.45,61.3,65.45,5,0,0,0,120,18.0,2,2,0,0,6,3.0,JAX,TEN,42.0,,65.0,6.0,11.5,0,0
2013,10,MIA,58.4,61.8,59.7,2,0,0,0,30,15.0,1,2,0,0,34,34.0,MIA,TB,39.5,,73.0,5.0,-2.5,1,0
2013,10,MIN,65.6,62.5,64.05,6,0,0,0,98,16.0,2,0,0,0,34,17.0,MIN,WAS,48.0,DOME,72.0,0.0,1.0,0,0
2013,10,NO,,35.9,41.5,0,0,0,0,0,,3,3,0,0,18,6.0,NO,DAL,53.5,DOME,72.0,0.0,-5.5,1,0
2013,10,NYG,41.1,62.4,50.5,2,0,0,0,19,9.5,3,1,0,0,30,10.0,NYG,OAK,41.0,Rain,53.0,14.0,-7.0,1,0
2013,10,OAK,85.2,,87.7,4,0,0,0,77,19.3,1,0,0,0,0,0.0,OAK,NYG,41.0,Rain,53.0,14.0,7.0,0,0
2013,10,PHI,58.5,60.1,59.25,3,0,0,0,10,3.333333333333333,0,1,0,0,0,,PHI,GB,47.0,,46.0,9.0,-1.0,1,0
2013,10,PIT,59.9,69.4,63.55,1,0,0,0,1,1.0,2,4,0,0,74,37.0,PIT,BUF,43.0,,46.0,21.0,-2.5,1,0
2013,10,SD,58.1,60.6,59.2,1,0,0,0,0,0.0,0,3,0,0,0,,LAC,DEN,57.0,,78.0,6.0,7.0,0,0
2013,10,SEA,59.0,55.8,57.8,1,0,0,0,22,22.0,3,1,0,0,55,18.3,SEA,ATL,47.0,DOME,72.0,0.0,-3.0,1,0
2013,10,SF,59.2,63.0,60.7,2,0,0,0,18,9.0,3,0,0,0,35,11.7,SF,CAR,42.5,,62.0,6.0,-5.5,1,0
2013,10,SL,59.5,86.8,78.5,1,0,0,0,27,27.0,4,2,0,1,145,36.3,LAR,IND,43.0,DOME,72.0,0.0,7.0,0,6
2013,10,TB,61.0,69.5,64.55,3,0,0,0,57,18.0,2,1,0,0,72,27.5,TB,MIA,39.5,,73.0,5.0,2.5,0,0
2013,10,TEN,61.25,60.8,61.7,4,0,0,0,81,19.15,2,2,0,0,15,7.5,TEN,JAX,42.0,,65.0,6.0,-11.5,1,0
2013,10,WAS,65.1,58.4,61.4,3,0,0,0,74,24.7,1,0,0,0,0,0.0,WAS,MIN,48.0,DOME,72.0,0.0,-1.0,1,0
2013,11,ARZ,,56.3,57.2,0,0,0,0,0,,4,2,0,0,22,5.5,ARI,JAX,40.5,,79.0,8.0,-9.0,1,0
2013,11,ATL,57.4,62.6,59.55,2,0,0,0,0,0.0,2,1,0,0,16,8.0,ATL,TB,43.5,,79.0,6.0,2.0,0,0
2013,11,BLT,61.8,60.36666666666667,60.93333333333334,4,0,0,0,47,9.166666666666666,2,1,0,0,7,3.5,BAL,CHI,41.0,,68.0,24.0,3.5,0,0
2013,11,BUF,59.7,63.3,60.8,2,0,0,0,26,13.0,4,0,0,0,17,4.3,BUF,NYJ,39.5,,62.0,17.0,2.0,0,0
2013,11,CAR,58.7,60.0,58.7,3,0,0,0,53,17.7,0,0,0,0,0,,CAR,NE,45.5,,59.0,8.0,-3.0,1,0
2013,11,CHI,62.1,60.9,62.5,3,0,0,0,32,10.666666666666666,1,0,0,0,0,0.0,CHI,BAL,41.0,,68.0,24.0,-3.5,1,0
2013,11,CIN,57.8,61.7,61.35,0,0,0,0,0,,3,1,0,0,39,16.5,CIN,CLE,40.0,,64.0,7.0,-4.5,1,0
2013,11,CLV,53.8,61.15000000000001,58.33333333333334,3,0,0,0,42,10.5,3,3,0,0,25,9.0,CLE,CIN,40.0,,64.0,7.0,4.5,0,0
2013,11,DEN,58.5,54.8,55.2,1,0,0,0,28,28.0,3,0,0,0,17,5.7,DEN,KC,49.0,,43.0,6.0,-7.5,1,0
2013,11,DET,61.3,62.6,62.7,4,0,0,0,92,23.0,4,1,0,0,17,4.3,DET,PIT,45.0,Rain,60.0,12.0,-3.0,1,0
2013,11,GB,62.0,62.3,63.2,3,0,0,0,69,23.0,3,1,0,0,34,11.3,GB,NYG,40.5,Fog,61.0,2.0,3.0,0,0
2013,11,HST,62.3,82.5,76.7,3,0,0,0,65,17.0,7,3,0,1,125,17.9,HOU,OAK,40.5,DOME (Open Roof),85.0,3.0,-10.5,1,6
2013,11,IND,60.96666666666667,61.8,61.4,5,0,0,0,76,12.9,2,0,0,0,15,7.5,IND,TEN,42.0,,44.0,5.0,-3.0,1,0
2013,11,JAX,82.0,65.5,74.25,4,0,0,0,144,36.0,6,2,0,0,48,8.0,JAX,ARI,40.5,,79.0,8.0,9.0,0,0
2013,11,KC,62.9,62.4,62.5,1,0,0,0,23,23.0,5,1,0,0,33,6.6,KC,DEN,49.0,,43.0,6.0,7.5,0,0
2013,11,MIA,62.3,60.5,62.5,2,0,0,0,48,24.0,0,2,0,0,0,,MIA,LAC,44.5,,81.0,8.0,3.0,0,0
2013,11,MIN,64.7,60.6,62.85,5,0,0,0,117,14.65,0,3,0,0,0,,MIN,SEA,45.0,,50.0,5.0,13.0,0,0
2013,11,NE,,60.1,60.1,0,0,0,0,0,,1,1,0,0,13,13.0,NE,CAR,45.5,,59.0,8.0,3.0,0,0
2013,11,NO,72.2,48.7,57.66666666666666,1,0,0,0,82,82.0,2,3,0,0,5,2.5,NO,SF,49.5,DOME,72.0,0.0,-3.5,1,0
2013,11,NYG,59.2,69.3,63.2,2,0,0,0,35,17.5,1,2,0,0,32,32.0,NYG,GB,40.5,Fog,61.0,2.0,-3.0,1,0
2013,11,NYJ,65.0,62.1,65.6,7,0,0,0,115,16.4,1,0,0,0,16,16.0,NYJ,BUF,39.5,,62.0,17.0,-2.0,1,0
2013,11,OAK,61.4,63.3,62.6,5,0,0,0,77,15.4,4,3,0,0,30,7.5,OAK,HOU,40.5,DOME (Open Roof),85.0,3.0,10.5,0,0
2013,11,PHI,59.2,61.4,60.1,2,0,0,0,23,11.5,2,2,0,0,6,3.0,PHI,WAS,54.0,,67.0,7.0,-4.0,1,0
2013,11,PIT,57.7,61.1,59.2,1,0,0,0,21,21.0,2,1,0,0,17,8.5,PIT,DET,45.0,Rain,60.0,12.0,3.0,0,0
2013,11,SD,58.4,61.3,60.13333333333333,2,0,0,0,43,21.5,3,1,0,0,46,14.5,LAC,MIA,44.5,,81.0,8.0,-3.0,1,0
2013,11,SEA,63.63333333333333,62.2,63.35000000000001,5,0,0,0,100,20.0,3,0,0,0,17,5.7,SEA,MIN,45.0,,50.0,5.0,-13.0,1,0
2013,11,SF,57.8,61.8,59.2,0,0,0,0,0,,2,0,0,0,23,11.5,SF,NO,49.5,DOME,72.0,0.0,3.5,0,0
2013,11,TB,65.7,60.1,66.1,6,0,0,0,61,5.1000000000000005,0,1,0,0,0,,TB,ATL,43.5,,79.0,6.0,-2.0,1,0
2013,11,TEN,45.7,60.7,46.6,3,0,0,0,63,21.0,1,0,0,0,4,4.0,TEN,IND,42.0,,44.0,5.0,3.0,0,0
2013,11,WAS,58.1,39.2,50.85,1,0,0,0,23,23.0,1,1,0,0,0,0.0,WAS,PHI,54.0,,67.0,7.0,4.0,0,0
2013,12,ARZ,60.0,63.0,61.8,0,0,0,0,0,,3,1,0,0,23,7.7,ARI,IND,44.5,DOME,72.0,0.0,-3.0,1,0
2013,12,ATL,,60.9,60.7,0,0,0,0,0,,1,1,0,0,10,10.0,ATL,NO,52.5,DOME,72.0,0.0,7.0,0,0
2013,12,BLT,59.7,78.4,72.5,2,0,0,0,38,19.0,5,0,0,0,108,21.6,BAL,NYJ,38.5,,34.0,26.0,-3.5,1,0
2013,12,CAR,58.4,69.4,64.6,2,0,0,0,17,8.5,2,3,0,0,41,20.5,CAR,MIA,40.5,Rain,82.0,17.0,-4.0,1,0
2013,12,CHI,54.6,67.5,60.2,4,0,0,0,91,22.8,1,1,0,0,0,0.0,CHI,LAR,45.0,DOME,72.0,0.0,1.5,0,0
2013,12,CLV,62.3,60.5,61.16666666666666,5,0,0,0,91,18.2,1,1,0,0,6,6.0,CLE,PIT,39.0,Snow,33.0,31.0,-2.0,1,0
2013,12,DAL,61.25,57.9,59.53333333333333,3,1,0,0,65,21.5,4,0,0,0,15,1.15,DAL,NYG,44.0,,26.0,7.0,2.5,0,0
2013,12,DEN,54.4,46.75,48.8,3,0,0,0,36,12.0,3,0,0,0,13,3.25,DEN,NE,53.0,,23.0,22.0,-2.5,1,0
2013,12,DET,58.9,69.3,64.8,4,0,0,0,49,12.3,1,1,0,0,42,42.0,DET,TB,48.0,DOME,72.0,0.0,-7.0,1,0
2013,12,GB,60.9,62.4,61.45,6,0,0,0,63,15.1,3,3,0,0,8,2.7,GB,MIN,44.5,,20.0,10.0,-5.5,1,0
2013,12,HST,59.1,63.0,61.1,3,0,0,0,60,20.0,3,1,0,0,19,6.3,HOU,JAX,43.5,DOME (Open Roof),50.0,9.0,-10.0,1,0
2013,12,IND,72.9,60.1,67.2,8,0,0,0,115,8.2,0,1,0,0,0,,IND,ARI,44.5,DOME,72.0,0.0,3.0,0,0
2013,12,JAX,59.0,63.0,60.6,1,0,0,0,27,27.0,3,4,0,0,14,4.7,JAX,HOU,43.5,DOME (Open Roof),50.0,9.0,10.0,0,0
2013,12,KC,71.2,63.3,67.45,8,0,0,0,199,24.9,4,1,0,0,34,8.5,KC,LAC,42.5,,28.0,4.0,-3.0,1,0
2013,12,MIA,63.0,63.5,64.5,3,0,0,0,59,19.7,7,0,0,0,71,10.1,MIA,CAR,40.5,Rain,82.0,17.0,4.0,0,0
2013,12,MIN,82.0,54.8,70.15,5,0,0,0,143,24.25,2,3,0,0,0,0.0,MIN,GB,44.5,,20.0,10.0,5.5,0,0
2013,12,NE,59.1,42.6,52.85,3,0,0,0,51,17.0,3,4,0,0,39,13.0,NE,DEN,53.0,,23.0,22.0,2.5,0,0
