opponent,over_under_line,schedule_season,schedule_week,team,weather_detail,weather_temperature,weather_wind_mph,spread_team,is_favorite
ATL,48,2014,17,CAR,DOME,72.0,0.0,-2.5,0
ATL,46,2015,16,CAR,DOME,72.0,0.0,7.0,1
ATL,48.5,2016,4,CAR,DOME,72.0,0.0,3.0,1
ATL,44.5,2017,17,CAR,DOME,72.0,0.0,-5.0,0
ATL,44,2018,2,CAR,DOME,72.0,0.0,-5.5,0
ATL,,2019,14,CAR,DOME,72.0,0.0,,0
BAL,33,2006,6,CAR,,46.0,7.0,-3.0,0
BAL,42,2014,4,CAR,,79.0,0.0,-3.5,0
BUF,38,1995,2,CAR,,53.0,10.0,-9.0,0
BUF,36.5,2001,13,CAR,,36.0,8.0,-3.5,0
BUF,36.5,2005,12,CAR,,33.0,7.0,4.0,1
BUF,43.5,2013,2,CAR,,66.0,10.0,3.5,1
CHI,36.5,1995,6,CAR,,53.0,7.0,-13.5,0
CHI,34.5,2005,11,CAR,,40.0,7.0,3.0,1
CHI,42,2011,4,CAR,,60.0,8.0,-7.0,0
CHI,41.5,2012,8,CAR,,49.0,18.0,-7.5,0
CHI,40,2017,7,CAR,,68.0,11.0,3.0,1
CIN,44.5,2006,7,CAR,,49.0,14.0,-3.0,0
CIN,44,2014,6,CAR,,62.0,6.0,-7.0,0
CLE,35.5,1999,12,CAR,,44.0,4.0,5.5,1
CLE,34.5,2002,13,CAR,,26.0,19.0,-7.5,0
CLE,37.5,2010,12,CAR,,37.0,5.0,-7.5,0
CLE,47.5,2018,14,CAR,,28.0,4.0,1.0,1
DAL,36.5,1997,15,CAR,,49.0,11.0,-6.5,0
DAL,39,1998,6,CAR,,68.0,9.0,-7.0,0
DAL,35,2002,6,CAR,,63.0,19.0,-2.0,0
DAL,33,2003,12,CAR,,59.0,25.0,-3.0,0
DAL,48.5,2009,3,CAR,,81.0,14.0,-8.5,0
DAL,44.5,2015,12,CAR,DOME,68.0,11.0,1.0,1
DEN,42,1997,11,CAR,,30.0,12.0,-8.0,0
DEN,38,2004,5,CAR,,55.0,12.0,-4.0,0
DEN,40.5,2016,1,CAR,,82.0,2.0,3.0,1
DET,42,2005,6,CAR,DOME,72.0,0.0,0.0,0
DET,47.5,2011,11,CAR,DOME,72.0,0.0,-7.0,0
DET,43.5,2017,5,CAR,DOME,72.0,0.0,-2.5,0
DET,48,2018,11,CAR,DOME,72.0,0.0,4.0,1
GB,42,1999,15,CAR,,31.0,4.0,-8.0,0
GB,41.5,2002,4,CAR,,61.0,7.0,-6.5,0
GB,37.5,2007,11,CAR,,33.0,10.0,-10.0,0
GB,41.5,2008,13,CAR,,30.0,9.0,-3.0,0
GB,49.5,2014,7,CAR,,53.0,11.0,-6.5,0
GB,,2019,10,CAR,,,,,0
TEN,39.5,1996,13,CAR,DOME,72.0,0.0,-4.5,0
HOU,37,2003,9,CAR,DOME,72.0,0.0,6.0,1
HOU,45.5,2011,15,CAR,DOME (Open Roof),61.0,1.0,-6.0,0
HOU,,2019,4,CAR,DOME,72.0,0.0,,0
IND,49,1998,17,CAR,DOME,72.0,0.0,-5.0,0
IND,37.5,2003,6,CAR,DOME,72.0,0.0,-4.0,0
IND,46.5,2011,12,CAR,DOME,72.0,0.0,3.5,1
IND,,2019,16,CAR,DOME,72.0,0.0,,0
JAX,39,1996,5,CAR,,81.0,8.0,2.5,1
JAX,39,2007,14,CAR,,64.0,7.0,-10.5,0
JAX,41,2015,1,CAR,,81.0,1.0,3.0,1
KC,42,2000,15,CAR,,34.0,14.0,-2.5,0
KC,46,2004,2,CAR,,74.0,13.0,-7.0,0
KC,41,2012,13,CAR,,61.0,0.0,6.0,1
LAR,44.5,2016,9,CAR,,72.0,3.0,3.0,1
MIA,34.5,2001,8,CAR,,77.0,17.0,-10.0,0
MIA,37.5,2005,3,CAR,,82.0,10.0,3.5,1
MIA,40.5,2013,12,CAR,Rain,82.0,17.0,4.0,1
MIN,39.5,1996,6,CAR,DOME,72.0,0.0,-6.0,0
MIN,41,1997,7,CAR,DOME,72.0,0.0,-4.0,0
MIN,46.5,2000,12,CAR,DOME,72.0,0.0,-9.5,0
MIN,45,2001,1,CAR,DOME,72.0,0.0,-10.0,0
MIN,44.5,2002,3,CAR,DOME,72.0,0.0,-6.5,0
MIN,37.5,2006,2,CAR,DOME,72.0,0.0,-2.0,0
MIN,37.5,2008,3,CAR,DOME,72.0,0.0,-3.0,0
MIN,44.5,2013,6,CAR,DOME,72.0,0.0,-2.5,0
MIN,41.5,2014,13,CAR,,15.0,15.0,-2.5,0
NE,38.5,1995,9,CAR,,54.0,18.0,-8.0,0
NE,43.5,2009,14,CAR,,40.0,9.0,-12.5,0
NE,49,2017,4,CAR,,67.0,5.0,-9.0,0
NO,40,1995,13,CAR,DOME,72.0,0.0,-5.0,0
NO,40.5,1996,2,CAR,DOME,72.0,0.0,-3.0,0
NO,37,1997,8,CAR,DOME,72.0,0.0,4.5,1
NO,35,1998,2,CAR,DOME,72.0,0.0,4.0,1
NO,38,1999,1,CAR,DOME,72.0,0.0,-3.5,0
NO,40.5,2000,7,CAR,DOME,72.0,0.0,0.0,0
NO,41,2001,12,CAR,DOME,72.0,0.0,-10.0,0
NO,43.5,2002,17,CAR,DOME,72.0,0.0,-6.0,0
NO,39.5,2003,8,CAR,DOME,72.0,0.0,-3.0,0
NO,46.5,2004,13,CAR,DOME,72.0,0.0,2.0,1
NO,40.5,2005,15,CAR,,46.0,6.0,7.0,1
NO,38.5,2006,17,CAR,DOME,72.0,0.0,2.0,1
NO,44,2007,5,CAR,DOME,72.0,0.0,-4.0,0
NO,51.5,2008,17,CAR,DOME,72.0,0.0,1.5,1
NO,51.5,2009,9,CAR,DOME,72.0,0.0,-13.0,0
NO,44,2010,4,CAR,DOME,72.0,0.0,-12.5,0
NO,55,2011,17,CAR,DOME,72.0,0.0,-7.0,0
NO,54,2012,17,CAR,DOME,72.0,0.0,-4.0,0
NO,46.5,2013,14,CAR,DOME,72.0,0.0,-3.0,0
NO,50.5,2014,14,CAR,DOME,72.0,0.0,-8.5,0
NO,50.5,2015,13,CAR,DOME,72.0,0.0,6.0,1
NO,53.5,2016,6,CAR,DOME,72.0,0.0,2.5,1
NO,48,2017,13,CAR,DOME,72.0,0.0,-4.5,0
NO,42,2018,17,CAR,DOME,72.0,0.0,-8.0,0
NO,,2019,12,CAR,DOME,72.0,0.0,,0
NYG,34.5,2003,17,CAR,,42.0,7.0,4.5,1
NYG,38,2008,16,CAR,,31.0,18.0,-4.0,0
NYG,43,2009,16,CAR,,49.0,17.0,-8.5,0
NYG,41,2010,1,CAR,Rain,65.0,1.0,-6.0,0
NYG,46.5,2015,15,CAR,,41.0,4.0,5.0,1
NYJ,42,1998,13,CAR,,53.0,8.0,-9.0,0
NYJ,41.5,2009,12,CAR,,52.0,10.0,-3.5,0
NYJ,40,2017,12,CAR,,47.0,23.0,5.0,1
OAK,45.5,2000,17,CAR,,50.0,6.0,-9.0,0
OAK,37.5,2008,10,CAR,,56.0,17.0,9.5,1
OAK,48.5,2016,12,CAR,,56.0,6.0,-3.5,0
PHI,37.5,1996,9,CAR,,59.0,6.0,-4.0,0
PHI,42,2004,6,CAR,,51.0,18.0,-10.0,0
PHI,37.5,2006,13,CAR,,38.0,15.0,3.0,1
PHI,42,2012,12,CAR,,37.0,2.0,3.0,1
PHI,48.5,2014,10,CAR,,49.0,0.0,-7.0,0
PHI,45,2018,7,CAR,,49.0,19.0,-5.0,0
PIT,42.5,1999,17,CAR,,26.0,15.0,3.5,1
PIT,39,2002,15,CAR,,36.0,13.0,-9.0,0
PIT,38,2010,16,CAR,,27.0,1.0,-14.5,0
PIT,51,2018,10,CAR,,40.0,4.0,-3.5,0
LAC,36.5,1997,3,CAR,,74.0,7.0,0.0,0
LAC,41,2008,1,CAR,,71.0,7.0,-9.5,0
LAC,45.5,2012,15,CAR,,59.0,6.0,-3.0,0
SF,40,1995,10,CAR,,55.0,12.0,-14.0,0
SF,40,1996,15,CAR,,59.0,15.0,-9.0,0
SF,38.5,1997,12,CAR,,56.0,12.0,-10.0,0
SF,43.5,1998,10,CAR,,53.0,9.0,-13.5,0
SF,44,1999,6,CAR,,70.0,11.0,-5.0,0
SF,48,2000,2,CAR,,59.0,11.0,3.0,1
SF,45,2001,4,CAR,,59.0,9.0,-6.5,0
SF,41.5,2004,10,CAR,,56.0,6.0,-1.5,0
SF,42.5,2013,10,CAR,,62.0,6.0,-5.5,0
SF,48,2017,1,CAR,,89.0,4.0,5.5,1
SF,,2019,8,CAR,,,,,0
SEA,39,2004,8,CAR,,45.0,9.0,-8.0,0
SEA,40,2010,13,CAR,,48.0,6.0,-5.0,0
SEA,41,2015,6,CAR,,59.0,4.0,-7.0,0
SEA,44,2016,13,CAR,,41.0,1.0,-8.5,0
LAR,37.5,1995,11,CAR,DOME,72.0,0.0,-6.5,0
LAR,41,1996,12,CAR,DOME,72.0,0.0,3.0,1
LAR,39,1997,13,CAR,DOME,72.0,0.0,3.0,1
LAR,40,1998,12,CAR,DOME,72.0,0.0,-1.5,0
LAR,48,1999,11,CAR,DOME,72.0,0.0,-10.0,0
LAR,59.5,2000,10,CAR,DOME,72.0,0.0,-13.5,0
LAR,47,2001,9,CAR,DOME,72.0,0.0,-18.0,0
LAR,43,2007,1,CAR,DOME,72.0,0.0,-1.0,0
LAR,37,2010,8,CAR,DOME,72.0,0.0,-2.5,0
TB,37,1998,7,CAR,,77.0,8.0,-7.0,0
TB,34.5,2002,11,CAR,,63.0,17.0,-8.0,0
TB,34.5,2003,2,CAR,,81.0,5.0,-9.0,0
TB,39,2004,16,CAR,,52.0,21.0,-1.5,0
TB,36.5,2005,9,CAR,,74.0,7.0,0.0,0
TB,33.5,2006,3,CAR,,82.0,5.0,3.0,1
TB,36,2007,17,CAR,,72.0,8.0,2.5,1
TB,36.5,2008,6,CAR,,80.0,9.0,-1.0,0
TB,40.5,2009,6,CAR,,64.0,14.0,3.0,1
TB,37,2010,10,CAR,,75.0,7.0,-7.0,0
TB,46.5,2011,13,CAR,,79.0,1.0,2.5,1
TB,45.5,2012,1,CAR,Rain,83.0,5.0,3.0,1
TB,38.5,2013,8,CAR,,70.0,5.0,6.5,1
TB,37.5,2014,1,CAR,,79.0,7.0,-5.5,0
TB,40.5,2015,4,CAR,,75.0,7.0,3.0,1
TB,44.5,2016,17,CAR,,76.0,7.0,-3.0,0
TB,46,2017,8,CAR,,68.0,18.0,-2.0,0
TB,52,2018,13,CAR,,81.0,15.0,3.5,1
TB,,2019,6,CAR,,,,,0
TEN,35.5,2007,9,CAR,,50.0,8.0,-5.5,0
TEN,43,2015,10,CAR,,60.0,3.0,3.5,1
WAS,40.5,1995,17,CAR,,33.0,13.0,-4.5,0
WAS,45.5,1999,4,CAR,,66.0,8.0,-8.5,0
WAS,47.5,2000,1,CAR,,76.0,7.0,-10.5,0
WAS,36,2001,6,CAR,,62.0,9.0,3.5,1
WAS,36,2006,12,CAR,,48.0,4.0,6.0,1
WAS,48.5,2012,9,CAR,,50.0,3.0,-3.0,0
WAS,50.5,2016,15,CAR,,30.0,3.0,-7.0,0
WAS,44.5,2018,6,CAR,,52.0,0.0,1.0,1
ARI,31,1994,13,CHI,,51.0,11.0,-3.0,0
ARI,42.5,1998,6,CHI,,77.0,5.0,-3.0,0
ARI,40.5,2006,6,CHI,DOME,72.0,0.0,13.0,1
ARI,36.5,2012,16,CHI,DOME,72.0,0.0,7.0,1
ARI,39,2018,3,CHI,DOME,72.0,0.0,5.5,1
ATL,,1967,14,CHI,,46.0,7.0,,0
ATL,,1969,9,CHI,,39.0,5.0,,0
ATL,,1970,7,CHI,,62.0,7.0,,0
ATL,,1973,5,CHI,,67.0,9.0,,0
ATL,,1974,5,CHI,,68.0,5.0,,0
ATL,38,1980,12,CHI,,47.0,15.0,-7.0,0
ATL,36.5,1986,11,CHI,,55.0,9.0,7.0,1
ATL,41.5,1998,12,CHI,DOME,72.0,0.0,-12.0,0
ATL,39.5,2001,4,CHI,DOME,72.0,0.0,-3.5,0
ATL,45,2002,2,CHI,DOME,72.0,0.0,-2.5,0
ATL,43.5,2008,6,CHI,DOME,72.0,0.0,3.0,1
ATL,45.5,2009,6,CHI,DOME,72.0,0.0,-3.5,0
ATL,56,2014,6,CHI,DOME,72.0,0.0,-3.5,0
IND,,1966,13,CHI,,21.0,10.0,,0
IND,,1968,4,CHI,,51.0,9.0,,0
IND,,1970,11,CHI,,51.0,6.0,,0
IND,37,1983,4,CHI,,54.0,7.0,2.0,1
BAL,33.5,2001,1,CHI,,72.0,6.0,-10.5,0
BAL,39,2009,15,CHI,,30.0,12.0,-11.0,0
BAL,38.5,2017,6,CHI,,73.0,10.0,-6.5,0
BUF,,1974,7,CHI,,49.0,13.0,,0
BUF,40,1979,6,CHI,,50.0,21.0,-5.0,0
BUF,44,1991,5,CHI,,47.0,11.0,-8.0,0
BUF,39.5,2000,11,CHI,,39.0,11.0,-7.0,0
BUF,46.5,2002,4,CHI,,57.0,9.0,-3.0,0
BUF,41.5,2010,9,CHI,DOME,72.0,0.0,3.0,1
BUF,38,2018,9,CHI,,49.0,12.0,10.5,1
CAR,36.5,2002,16,CHI,,48.0,9.0,-4.0,0
CAR,37.5,2008,2,CHI,,78.0,10.0,-3.0,0
CAR,33,2010,5,CHI,,81.0,2.0,-3.0,0
CAR,47,2014,5,CHI,,63.0,7.0,-1.5,0
CIN,47,1986,4,CHI,,75.0,6.0,4.5,1
CIN,46.5,1995,15,CHI,,8.0,15.0,2.5,1
CIN,36,2001,6,CHI,,60.0,8.0,-1.0,0
CIN,43,2009,7,CHI,,55.0,5.0,2.0,1
CIN,40.5,2017,14,CHI,,31.0,11.0,-6.0,0
CLE,,1967,6,CHI,,44.0,4.0,,0
CLE,,1972,5,CHI,,47.0,13.0,,0
CLE,40,1980,9,CHI,,48.0,15.0,-5.0,0
CLE,41.5,1989,7,CHI,,51.0,9.0,-1.5,0
CLE,35,1992,13,CHI,,33.0,11.0,-3.5,0
CLE,35,2005,5,CHI,,53.0,11.0,-3.0,0
CLE,44,2013,15,CHI,Snow,25.0,12.0,-1.0,0
DAL,,1976,7,CHI,,71.0,14.0,,0
DAL,37,1979,3,CHI,,68.0,8.0,-9.0,0
DAL,42,1981,13,CHI,,68.0,22.0,-13.0,0
DAL,35.5,1985,11,CHI,,57.0,10.0,0.0,0
DAL,35,1986,16,CHI,,47.0,8.0,3.0,1
DAL,39,1992,17,CHI,,48.0,8.0,-12.0,0
DAL,41.5,1997,5,CHI,,78.0,10.0,-14.0,0
DAL,36,2004,12,CHI,,47.0,12.0,-3.5,0
DAL,41.5,2010,2,CHI,DOME,72.0,0.0,-7.0,0
DAL,41.5,2012,4,CHI,,80.0,6.0,-3.0,0
DAL,45,2016,3,CHI,DOME,72.0,0.0,-6.5,0
DEN,,1971,12,CHI,,29.0,10.0,,0
DEN,,1973,3,CHI,,55.0,8.0,,0
DEN,,1978,7,CHI,,54.0,6.0,,0
DEN,42.5,1987,6,CHI,,25.0,9.0,-2.0,0
DEN,40,1990,11,CHI,,47.0,6.0,2.5,1
DEN,42,1996,11,CHI,,47.0,10.0,-10.5,0
DEN,38.5,2003,12,CHI,,8.0,9.0,-10.5,0
DEN,35.5,2011,14,CHI,,50.0,7.0,-3.5,0
DEN,,2019,2,CHI,,,,,0
DET,,1966,1,CHI,,67.0,7.0,,0
DET,,1967,8,CHI,,32.0,15.0,,0
DET,,1968,2,CHI,,70.0,7.0,,0
DET,,1969,5,CHI,,48.0,9.0,,0
DET,,1970,3,CHI,,55.0,13.0,,0
DET,,1971,6,CHI,,60.0,14.0,,0
DET,,1972,8,CHI,,42.0,8.0,,0
DET,,1973,13,CHI,,32.0,8.0,,0
DET,,1974,11,CHI,,52.0,21.0,,0
DET,,1975,4,CHI,DOME,72.0,0.0,,0
DET,,1976,11,CHI,DOME,72.0,0.0,,0
DET,,1977,11,CHI,DOME,72.0,0.0,,0
DET,,1978,3,CHI,DOME,72.0,0.0,,0
DET,36,1979,13,CHI,DOME,72.0,0.0,6.0,1
DET,36,1980,13,CHI,DOME,72.0,0.0,-3.0,0
DET,36,1981,7,CHI,DOME,72.0,0.0,-6.0,0
DET,37,1982,1,CHI,DOME,72.0,0.0,-5.5,0
DET,42.5,1983,7,CHI,DOME,72.0,0.0,-3.0,0
DET,35.5,1984,16,CHI,DOME,72.0,0.0,-2.0,0
DET,40,1985,16,CHI,DOME,72.0,0.0,6.5,1
DET,38,1986,15,CHI,DOME,72.0,0.0,9.5,1
DET,37,1988,6,CHI,DOME,72.0,0.0,7.0,1
DET,38,1989,3,CHI,DOME,72.0,0.0,7.0,1
DET,44,1990,15,CHI,DOME,72.0,0.0,3.0,1
DET,41,1991,14,CHI,DOME,72.0,0.0,-3.0,0
DET,40,1992,16,CHI,DOME,72.0,0.0,-3.0,0
DET,36,1993,13,CHI,DOME,72.0,0.0,-7.0,0
DET,37,1994,8,CHI,DOME,72.0,0.0,-4.0,0
DET,48.5,1995,14,CHI,DOME,72.0,0.0,-3.0,0
DET,42,1996,4,CHI,DOME,72.0,0.0,-4.5,0
DET,43,1997,14,CHI,DOME,72.0,0.0,-8.0,0
DET,39,1998,11,CHI,DOME,72.0,0.0,-6.5,0
DET,44,1999,13,CHI,DOME,72.0,0.0,-6.0,0
DET,37,2000,17,CHI,DOME,72.0,0.0,-10.0,0
DET,38.5,2001,16,CHI,DOME,72.0,0.0,5.5,1
DET,44.5,2002,7,CHI,DOME,72.0,0.0,3.0,1
DET,37.5,2003,10,CHI,DOME,72.0,0.0,0.0,0
DET,37,2004,16,CHI,DOME,72.0,0.0,-6.0,0
DET,32.5,2005,8,CHI,DOME,72.0,0.0,-3.0,0
DET,41.5,2006,16,CHI,DOME,72.0,0.0,6.0,1
DET,46,2007,4,CHI,DOME,72.0,0.0,2.5,1
DET,45.5,2008,5,CHI,DOME,72.0,0.0,3.0,1
DET,44.5,2009,17,CHI,DOME,72.0,0.0,4.5,1
DET,43.5,2010,13,CHI,DOME,72.0,0.0,5.5,1
DET,47,2011,5,CHI,DOME,72.0,0.0,-7.0,0
DET,46,2012,17,CHI,DOME,72.0,0.0,3.0,1
DET,49.5,2013,4,CHI,DOME,72.0,0.0,-2.5,0
DET,46,2014,13,CHI,DOME,72.0,0.0,-7.5,0
DET,45.5,2015,6,CHI,DOME,72.0,0.0,-3.5,0
DET,42,2016,14,CHI,DOME,72.0,0.0,-7.5,0
DET,43.5,2017,15,CHI,DOME,72.0,0.0,-5.0,0
DET,43,2018,12,CHI,DOME,72.0,0.0,3.0,1
DET,,2019,13,CHI,DOME,72.0,0.0,,0
GB,,1966,11,CHI,,32.0,8.0,,0
GB,,1967,2,CHI,,49.0,9.0,,0
GB,,1968,8,CHI,,36.0,9.0,,0
GB,,1969,1,CHI,,54.0,6.0,,0
GB,,1970,9,CHI,,29.0,14.0,,0
GB,,1971,13,CHI,,28.0,12.0,,0
GB,,1972,4,CHI,,52.0,17.0,,0
GB,,1973,8,CHI,,31.0,9.0,,0
GB,,1974,9,CHI,,46.0,9.0,,0
GB,,1975,11,CHI,,39.0,18.0,,0
GB,,1976,12,CHI,,2.0,15.0,,0
GB,,1977,7,CHI,,45.0,10.0,,0
GB,,1978,6,CHI,,40.0,9.0,,0
GB,36,1979,15,CHI,,29.0,17.0,4.0,1
GB,35,1980,1,CHI,,65.0,5.0,6.0,1
GB,38,1981,11,CHI,,44.0,7.0,-3.0,0
GB,44.5,1983,14,CHI,,25.0,6.0,-3.0,0
GB,43.5,1984,3,CHI,,50.0,9.0,-2.0,0
GB,41.5,1985,9,CHI,,42.0,11.0,9.0,1
GB,39.5,1986,3,CHI,,65.0,14.0,11.0,1
GB,39,1987,5,CHI,,44.0,10.0,10.0,1
GB,38,1988,4,CHI,,58.0,10.0,6.0,1
GB,41.5,1989,9,CHI,,47.0,14.0,3.0,1
GB,38,1990,2,CHI,,54.0,13.0,-3.0,0
GB,35,1991,8,CHI,,58.0,20.0,3.0,1
GB,37,1992,8,CHI,,48.0,8.0,3.5,1
GB,35,1993,9,CHI,,33.0,12.0,-6.5,0
GB,35,1994,15,CHI,,17.0,10.0,-4.0,0
GB,40.5,1995,11,CHI,,21.0,8.0,-3.0,0
GB,39.5,1996,14,CHI,,31.0,14.0,-10.0,0
GB,42,1997,1,CHI,,69.0,8.0,-14.0,0
GB,42,1998,15,CHI,,31.0,6.0,-13.5,0
GB,40.5,1999,10,CHI,,37.0,6.0,-9.0,0
GB,41,2000,5,CHI,,64.0,13.0,-5.5,0
GB,37.5,2001,13,CHI,,28.0,10.0,-5.5,0
GB,37.5,2002,13,CHI,,19.0,12.0,-9.5,0
GB,39,2003,14,CHI,,28.0,10.0,-7.5,0
GB,41,2004,2,CHI,,65.0,11.0,-9.0,0
GB,31,2005,16,CHI,,34.0,10.0,7.0,1
GB,35,2006,1,CHI,,56.0,11.0,3.5,1
GB,40.5,2007,5,CHI,,76.0,8.0,-3.5,0
GB,43,2008,11,CHI,,32.0,11.0,-3.5,0
GB,47,2009,1,CHI,,80.0,5.0,-5.0,0
GB,43.5,2010,17,CHI,,19.0,1.0,-10.5,0
GB,42,2011,16,CHI,,37.0,1.0,-13.0,0
GB,51,2012,2,CHI,,60.0,3.0,-5.5,0
GB,50.5,2013,9,CHI,,49.0,6.0,-9.5,0
GB,54,2014,10,CHI,,32.0,6.0,-9.5,0
GB,45,2015,12,CHI,Rain,35.0,10.0,-8.0,0
GB,46.5,2016,7,CHI,,47.0,3.0,-7.5,0
GB,44.5,2017,4,CHI,,59.0,8.0,-7.5,0
GB,45,2018,1,CHI,,62.0,10.0,-6.5,0
GB,,2019,15,CHI,,,,,0
TEN,,1977,8,CHI,DOME,72.0,0.0,,0
TEN,41,1986,6,CHI,DOME,72.0,0.0,13.5,1
TEN,42,1992,14,CHI,DOME,72.0,0.0,-11.0,0
HOU,46,2008,17,CHI,DOME,72.0,0.0,-3.0,0
HOU,42.5,2016,1,CHI,DOME (Open Roof),87.0,2.0,-5.5,0
IND,42,1988,2,CHI,DOME,72.0,0.0,1.5,1
IND,38,1991,12,CHI,DOME,72.0,0.0,9.5,1
IND,44,2008,1,CHI,DOME,72.0,0.0,-10.0,0
IND,47.5,2016,5,CHI,DOME,72.0,0.0,-4.0,0
JAX,37,1995,7,CHI,,72.0,15.0,7.5,1
JAX,34,2004,14,CHI,,49.0,9.0,-7.0,0
JAX,40,2012,5,CHI,,88.0,6.0,6.5,1
KC,,1973,9,CHI,,51.0,17.0,,0
KC,40,1981,10,CHI,,53.0,13.0,-8.0,0
KC,35,1993,12,CHI,,44.0,17.0,-10.0,0
KC,36,1996,12,CHI,,36.0,16.0,-8.5,0
KC,43.5,2003,17,CHI,,44.0,12.0,-7.5,0
KC,44.5,2015,5,CHI,,80.0,11.0,-9.5,0
OAK,40,1987,12,CHI,,47.0,6.0,1.0,1
OAK,34,1990,4,CHI,,68.0,11.0,-1.5,0
LAR,,1966,2,CHI,,72.0,10.0,,0
LAR,,1968,13,CHI,,52.0,6.0,,0
LAR,,1971,3,CHI,,65.0,10.0,,0
LAR,,1975,10,CHI,,61.0,6.0,,0
LAR,,1976,6,CHI,,68.0,10.0,,0
LAR,42,1982,8,CHI,,52.0,8.0,-3.0,0
LAR,44.5,1983,10,CHI,,66.0,8.0,-6.5,0
LAR,35.5,1984,11,CHI,,61.0,9.0,-2.0,0
LAR,37,1988,14,CHI,,64.0,7.0,-2.5,0
LAR,33,1993,18,CHI,,58.0,6.0,3.0,1
LAR,,2019,11,CHI,,,,,0
MIA,,1971,11,CHI,,74.0,11.0,,0
MIA,37,1979,4,CHI,,79.0,8.0,-6.0,0
MIA,43,1985,13,CHI,,76.0,8.0,2.0,1
MIA,38,1994,11,CHI,,75.0,13.0,-7.0,0
MIA,40,1997,9,CHI,,82.0,11.0,-9.5,0
MIA,37,2002,14,CHI,,76.0,16.0,-10.5,0
MIA,40,2010,11,CHI,,80.0,8.0,-2.0,0
MIA,40.5,2018,6,CHI,,89.0,8.0,7.5,1
MIN,,1966,4,CHI,,50.0,12.0,,0
MIN,,1967,3,CHI,,65.0,15.0,,0
MIN,,1968,3,CHI,,54.0,7.0,,0
MIN,,1969,7,CHI,,40.0,12.0,,0
MIN,,1970,12,CHI,,18.0,18.0,,0
MIN,,1971,2,CHI,,56.0,13.0,,0
MIN,,1972,12,CHI,,2.0,12.0,,0
MIN,,1973,11,CHI,,36.0,8.0,,0
MIN,,1974,3,CHI,,47.0,11.0,,0
MIN,,1975,3,CHI,,67.0,17.0,,0
MIN,,1976,5,CHI,,48.0,8.0,,0
MIN,,1977,5,CHI,,41.0,10.0,,0
MIN,,1978,11,CHI,,32.0,14.0,,0
MIN,36,1979,8,CHI,,51.0,12.0,-2.0,0
MIN,38,1980,6,CHI,,38.0,7.0,-3.0,0
MIN,41,1981,5,CHI,,50.0,13.0,-5.0,0
MIN,36,1982,4,CHI,DOME,72.0,0.0,-5.5,0
MIN,39.5,1983,15,CHI,DOME,72.0,0.0,-3.0,0
MIN,38,1984,13,CHI,DOME,72.0,0.0,3.5,1
MIN,43,1985,3,CHI,DOME,72.0,0.0,3.5,1
MIN,38.5,1986,7,CHI,DOME,72.0,0.0,9.0,1
MIN,46,1987,9,CHI,DOME,72.0,0.0,-1.5,0
MIN,39,1988,16,CHI,DOME,72.0,0.0,-7.0,0
MIN,39.5,1989,13,CHI,DOME,72.0,0.0,-6.0,0
MIN,38,1990,12,CHI,DOME,72.0,0.0,2.5,1
MIN,36,1991,11,CHI,DOME,72.0,0.0,-3.0,0
MIN,43,1992,5,CHI,DOME,72.0,0.0,-4.0,0
MIN,36,1993,2,CHI,DOME,72.0,0.0,-7.0,0
MIN,36,1994,14,CHI,DOME,72.0,0.0,-5.5,0
MIN,44.5,1995,9,CHI,DOME,72.0,0.0,-3.5,0
MIN,39.5,1996,9,CHI,DOME,72.0,0.0,-6.5,0
MIN,42.5,1997,11,CHI,DOME,72.0,0.0,-9.0,0
MIN,46,1998,14,CHI,DOME,72.0,0.0,-16.0,0
MIN,43.5,1999,5,CHI,DOME,72.0,0.0,-13.0,0
MIN,46.5,2000,1,CHI,DOME,72.0,0.0,-4.5,0
MIN,45,2001,11,CHI,DOME,72.0,0.0,-3.0,0
MIN,46,2002,8,CHI,DOME,72.0,0.0,-2.0,0
MIN,44.5,2003,2,CHI,DOME,72.0,0.0,-9.0,0
MIN,45,2004,3,CHI,DOME,72.0,0.0,-12.0,0
MIN,35,2005,17,CHI,DOME,72.0,0.0,-3.0,0
MIN,35,2006,3,CHI,DOME,72.0,0.0,3.5,1
MIN,43.5,2007,15,CHI,DOME,72.0,0.0,-10.5,0
MIN,42.5,2008,13,CHI,DOME,72.0,0.0,-5.0,0
MIN,47,2009,12,CHI,DOME,72.0,0.0,-10.0,0
MIN,33,2010,15,CHI,Snow | Fog,23.0,1.0,7.0,1
MIN,42,2011,17,CHI,DOME,72.0,0.0,-2.5,0
MIN,40.5,2012,14,CHI,DOME,72.0,0.0,1.5,1
MIN,50.5,2013,13,CHI,DOME,72.0,0.0,-1.0,0
MIN,47.5,2014,17,CHI,,22.0,4.0,-7.0,0
MIN,44,2015,15,CHI,,36.0,3.0,-4.0,0
MIN,44,2016,17,CHI,DOME,72.0,0.0,-6.0,0
MIN,38.5,2017,17,CHI,DOME,72.0,0.0,-13.5,0
MIN,40.5,2018,17,CHI,DOME,72.0,0.0,-6.0,0
MIN,,2019,17,CHI,,,,,0
NE,37,1988,9,CHI,,43.0,13.0,5.0,1
NE,45,1997,4,CHI,,56.0,17.0,-13.0,0
NE,38,2006,12,CHI,,45.0,9.0,-3.5,0
NE,52,2014,8,CHI,,57.0,14.0,-6.0,0
